X,Y,Name,description
-74.00907135,40.76260757,Hudson 36 Mgmt,"Network ID: B4:FB:E4:15:DF:6F
Encryption: WPA2
Time: 2023-07-25T16:36:52.000-07:00
Signal: -85.0
Accuracy: 4.01636
Type: WIFI"
-74.01013184,40.76118851,harbor1500-Guest,"Network ID: B4:FB:E4:75:01:0B
Encryption: WPA2
Time: 2023-07-25T16:36:01.000-07:00
Signal: -84.0
Accuracy: 7.11836
Type: WIFI"
-74.02570343,40.71759415,Grand_Banks_Secured,"Network ID: B4:FB:E4:91:68:7A
Encryption: WPA2
Time: 2023-07-25T16:15:28.000-07:00
Signal: -84.0
Accuracy: 6.70256
Type: WIFI"
-74.02627563,40.71517181,Grand_Banks_Secured,"Network ID: B4:FB:E4:92:68:7A
Encryption: WPA2
Time: 2023-07-25T16:14:54.000-07:00
Signal: -90.0
Accuracy: 5.23971
Type: WIFI"
-74.00907135,40.76260757,(no SSID),"Network ID: B6:15:44:AB:1D:E0
Encryption: WPA2
Time: 2023-07-25T16:36:52.000-07:00
Signal: -70.0
Accuracy: 4.01636
Type: WIFI"
-74.00801086,40.76375198,(no SSID),"Network ID: B6:15:44:AB:1E:39
Encryption: WPA2
Time: 2023-07-25T16:37:28.000-07:00
Signal: -74.0
Accuracy: 5.09173
Type: WIFI"
-74.00793457,40.76383972,(no SSID),"Network ID: B6:15:54:AB:1D:E0
Encryption: WPA2
Time: 2023-07-25T16:37:31.000-07:00
Signal: -87.0
Accuracy: 5.61279
Type: WIFI"
-74.02831268,40.70981216,(no SSID),"Network ID: B6:70:5D:0D:69:66
Encryption: WPA2
Time: 2023-07-25T16:13:37.000-07:00
Signal: -92.0
Accuracy: 3.93372
Type: WIFI"
-74.02777863,40.71120071,(no SSID),"Network ID: B6:70:5D:5B:4C:59
Encryption: WPA2
Time: 2023-07-25T16:13:57.000-07:00
Signal: -90.0
Accuracy: 4.21373
Type: WIFI"
-74.0263443,40.71481705,(no SSID),"Network ID: B6:70:5D:97:D0:F8
Encryption: WPA2
Time: 2023-07-25T16:14:49.000-07:00
Signal: -83.0
Accuracy: 4.93386
Type: WIFI"
-74.0404892,40.68712997,(no SSID),"Network ID: B6:DB:48:C7:DC:12
Encryption: WPA2
Time: 2023-07-25T16:07:31.000-07:00
Signal: -90.0
Accuracy: 3.87506
Type: WIFI"
-74.04478455,40.68501282,Fios-4WvZ2,"Network ID: B8:F8:53:3D:F4:47
Encryption: WPA2
Time: 2023-07-25T16:05:33.000-07:00
Signal: -92.0
Accuracy: 3.82751
Type: WIFI"
-74.00839233,40.76336288,Farouk's Wifi,"Network ID: B8:F8:53:5E:37:E4
Encryption: WPA2
Time: 2023-07-25T16:37:15.000-07:00
Signal: -89.0
Accuracy: 4.01482
Type: WIFI"
-74.02627563,40.71517181,Fios-b6ZW5,"Network ID: B8:F8:53:90:72:82
Encryption: WPA2
Time: 2023-07-25T16:14:54.000-07:00
Signal: -78.0
Accuracy: 5.23971
Type: WIFI"
-74.04471588,40.68640137,Fios-6GcH3,"Network ID: B8:F8:53:C0:BE:8E
Encryption: WPA2
Time: 2023-07-25T16:04:24.000-07:00
Signal: -88.0
Accuracy: 6.54699
Type: WIFI"
-74.02661896,40.71380997,(no SSID),"Network ID: BA:A4:B7:55:C3:0D
Encryption: WPA2
Time: 2023-07-25T16:14:35.000-07:00
Signal: -85.0
Accuracy: 5.30288
Type: WIFI"
-74.00939941,40.76223373,Hudson 36 Guest,"Network ID: BA:FB:E4:15:DC:99
Encryption: Unknown
Time: 2023-07-25T16:36:39.000-07:00
Signal: -86.0
Accuracy: 4.03639
Type: WIFI"
-74.01013184,40.76118851,Harbor Admin,"Network ID: BA:FB:E4:75:01:0B
Encryption: WPA2
Time: 2023-07-25T16:36:01.000-07:00
Signal: -85.0
Accuracy: 4.82291
Type: WIFI"
-74.02570343,40.71759415,Grand_Banks_Toast,"Network ID: BA:FB:E4:91:68:7A
Encryption: WPA2
Time: 2023-07-25T16:15:28.000-07:00
Signal: -82.0
Accuracy: 6.70256
Type: WIFI"
-74.02575684,40.71743774,Spring,"Network ID: BC:A9:93:35:10:D0
Encryption: WPA2
Time: 2023-07-25T16:15:26.000-07:00
Signal: -90.0
Accuracy: 7.30438
Type: WIFI"
-74.02575684,40.71743774,videri,"Network ID: BC:A9:93:35:10:D1
Encryption: WPA2
Time: 2023-07-25T16:15:26.000-07:00
Signal: -91.0
Accuracy: 6.70256
Type: WIFI"
-74.02575684,40.71743774,Spring Guest,"Network ID: BC:A9:93:35:10:D2
Encryption: WPA2
Time: 2023-07-25T16:15:26.000-07:00
Signal: -91.0
Accuracy: 6.70256
Type: WIFI"
-74.02575684,40.71743774,(no SSID),"Network ID: BC:A9:93:35:10:D3
Encryption: WPA2
Time: 2023-07-25T16:15:26.000-07:00
Signal: -90.0
Accuracy: 7.30438
Type: WIFI"
-74.02627563,40.71517181,NYMB,"Network ID: BE:5A:51:34:4D:A4
Encryption: WPA2
Time: 2023-07-25T16:14:54.000-07:00
Signal: -88.0
Accuracy: 5.23971
Type: WIFI"
-74.00925446,40.76239395,(no SSID),"Network ID: BE:FB:E4:15:DC:99
Encryption: WPA2
Time: 2023-07-25T16:36:45.000-07:00
Signal: -87.0
Accuracy: 4.01684
Type: WIFI"
-74.01013184,40.76118851,1500Guest,"Network ID: BE:FB:E4:75:01:0B
Encryption: WPA2
Time: 2023-07-25T16:36:01.000-07:00
Signal: -85.0
Accuracy: 4.82291
Type: WIFI"
-74.02627563,40.71517181,ARRIS-38E2-5G,"Network ID: C0:C5:22:4E:38:E5
Encryption: WPA2
Time: 2023-07-25T16:14:54.000-07:00
Signal: -86.0
Accuracy: 5.23971
Type: WIFI"
-74.02742004,40.7118721,1_West_2416_2G,"Network ID: C0:C9:E3:C7:38:5F
Encryption: WPA2
Time: 2023-07-25T16:14:07.000-07:00
Signal: -84.0
Accuracy: 3.78449
Type: WIFI"
-74.01003265,40.76138306,TMOBILE-E6EB,"Network ID: C0:D7:AA:E8:E6:ED
Encryption: WPA2
Time: 2023-07-25T16:36:09.000-07:00
Signal: -84.0
Accuracy: 5.77451
Type: WIFI"
-74.01111603,40.76003265,Circle Line Bronx Wi-Fi,"Network ID: C2:55:A8:24:BB:7E
Encryption: Unknown
Time: 2023-07-25T16:32:57.000-07:00
Signal: -91.0
Accuracy: 4.01482
Type: WIFI"
-74.00793457,40.76383972,Circle Line Bronx Wi-Fi,"Network ID: C2:55:A8:24:BB:85
Encryption: Unknown
Time: 2023-07-25T16:37:31.000-07:00
Signal: -74.0
Accuracy: 5.61279
Type: WIFI"
-74.00234985,40.76364517,Circle Line Staten Island Wi-Fi,"Network ID: C2:55:A8:24:BB:E9
Encryption: Unknown
Time: 2023-07-25T16:40:54.000-07:00
Signal: -75.0
Accuracy: 11.2631
Type: WIFI"
-74.04398346,40.68498993,Circle Line Liberty Wi-Fi,"Network ID: C2:55:A8:24:C3:FF
Encryption: Unknown
Time: 2023-07-25T16:05:50.000-07:00
Signal: -82.0
Accuracy: 3.62262
Type: WIFI"
-74.04469299,40.68498993,Circle Line Liberty Wi-Fi,"Network ID: C2:55:A8:24:C4:08
Encryption: Unknown
Time: 2023-07-25T16:05:35.000-07:00
Signal: -73.0
Accuracy: 3.62262
Type: WIFI"
-74.00243378,40.76366806,Circle Line Staten Island Wi-Fi,"Network ID: C2:55:A8:24:C4:40
Encryption: Unknown
Time: 2023-07-25T16:40:49.000-07:00
Signal: -73.0
Accuracy: 10.5166
Type: WIFI"
-74.00158691,40.76298523,Lobster Co Guest Wi-Fi,"Network ID: C2:55:A8:24:C4:6D
Encryption: Unknown
Time: 2023-07-25T16:45:06.000-07:00
Signal: -91.0
Accuracy: 10.9788
Type: WIFI"
-74.00917816,40.7624855,Circle Line Manhattan Wi-Fi,"Network ID: C2:55:A8:24:C4:DC
Encryption: Unknown
Time: 2023-07-25T16:36:48.000-07:00
Signal: -74.0
Accuracy: 4.01663
Type: WIFI"
-74.00166321,40.76329803,Circle Line Queens Wi-Fi,"Network ID: C2:55:A8:24:C4:DE
Encryption: Unknown
Time: 2023-07-25T16:42:02.000-07:00
Signal: -78.0
Accuracy: 4.01482
Type: WIFI"
-74.04502869,40.68636703,Circle Line Brooklyn Wi-Fi,"Network ID: C2:55:A8:24:C4:F9
Encryption: Unknown
Time: 2023-07-25T16:04:32.000-07:00
Signal: -83.0
Accuracy: 4.78991
Type: WIFI"
-74.00892639,40.76276398,Internal 1,"Network ID: C2:55:B8:11:DF:CF
Encryption: WPA3
Time: 2023-07-25T16:36:57.000-07:00
Signal: -84.0
Accuracy: 4.01601
Type: WIFI"
-74.00935364,40.76228333,La Barca?s Guest Wi-Fi,"Network ID: C2:55:B8:15:DE:B4
Encryption: Unknown
Time: 2023-07-25T16:36:41.000-07:00
Signal: -86.0
Accuracy: 4.01482
Type: WIFI"
-74.00892639,40.76276398,Circle Line Bronx Wi-Fi,"Network ID: C2:55:B8:24:BB:7E
Encryption: Unknown
Time: 2023-07-25T16:36:57.000-07:00
Signal: -83.0
Accuracy: 4.01482
Type: WIFI"
-74.00839233,40.76336288,Circle Line Bronx Wi-Fi,"Network ID: C2:55:B8:24:BB:85
Encryption: Unknown
Time: 2023-07-25T16:37:15.000-07:00
Signal: -82.0
Accuracy: 4.01482
Type: WIFI"
-74.00939941,40.76223373,Circle Line Staten Island Wi-Fi,"Network ID: C2:55:B8:24:BB:E9
Encryption: Unknown
Time: 2023-07-25T16:36:39.000-07:00
Signal: -83.0
Accuracy: 4.01733
Type: WIFI"
-74.04460144,40.68497086,Circle Line Liberty Wi-Fi,"Network ID: C2:55:B8:24:C3:FF
Encryption: Unknown
Time: 2023-07-25T16:05:37.000-07:00
Signal: -83.0
Accuracy: 3.6206
Type: WIFI"
-74.04407501,40.68497086,Circle Line Liberty Wi-Fi,"Network ID: C2:55:B8:24:C4:08
Encryption: Unknown
Time: 2023-07-25T16:05:48.000-07:00
Signal: -87.0
Accuracy: 3.98894
Type: WIFI"
-74.00213623,40.76350784,Circle Line Staten Island Wi-Fi,"Network ID: C2:55:B8:24:C4:40
Encryption: Unknown
Time: 2023-07-25T16:41:10.000-07:00
Signal: -71.0
Accuracy: 10.4274
Type: WIFI"
-74.00939941,40.76223373,Lobster Co Guest Wi-Fi,"Network ID: C2:55:B8:24:C4:6D
Encryption: Unknown
Time: 2023-07-25T16:36:39.000-07:00
Signal: -82.0
Accuracy: 4.01482
Type: WIFI"
-74.00939941,40.76223373,Circle Line Manhattan Wi-Fi,"Network ID: C2:55:B8:24:C4:DC
Encryption: Unknown
Time: 2023-07-25T16:36:39.000-07:00
Signal: -79.0
Accuracy: 4.03639
Type: WIFI"
-74.00239563,40.76365662,Circle Line Queens Wi-Fi,"Network ID: C2:55:B8:24:C4:DE
Encryption: Unknown
Time: 2023-07-25T16:40:51.000-07:00
Signal: -82.0
Accuracy: 10.4023
Type: WIFI"
-74.04562378,40.68594742,Circle Line Brooklyn Wi-Fi,"Network ID: C2:55:B8:24:C4:F9
Encryption: Unknown
Time: 2023-07-25T16:04:55.000-07:00
Signal: -85.0
Accuracy: 5.63544
Type: WIFI"
-74.00935364,40.76228333,revlbc,"Network ID: C2:CB:AC:88:8A:DD
Encryption: WPA2
Time: 2023-07-25T16:36:41.000-07:00
Signal: -82.0
Accuracy: 4.01482
Type: WIFI"
-74.01083374,40.76041794,(no SSID),"Network ID: C2:D7:AA:F9:11:4D
Encryption: WPA3
Time: 2023-07-25T16:34:49.000-07:00
Signal: -91.0
Accuracy: 4.01733
Type: WIFI"
-74.01013184,40.76118851,(no SSID),"Network ID: C2:FB:E4:75:01:0B
Encryption: WPA2
Time: 2023-07-25T16:36:01.000-07:00
Signal: -84.0
Accuracy: 7.11836
Type: WIFI"
-74.00154877,40.76302338,island-1DA350,"Network ID: C4:10:8A:5D:A3:53
Encryption: WPA2
Time: 2023-07-25T16:47:06.000-07:00
Signal: -86.0
Accuracy: 41.7949
Type: WIFI"
-74.00939941,40.76223373,island-1DA350,"Network ID: C4:10:8A:5D:A3:57
Encryption: WPA2
Time: 2023-07-25T16:36:39.000-07:00
Signal: -91.0
Accuracy: 4.03639
Type: WIFI"
-74.01013184,40.76118851,(no SSID),"Network ID: C4:10:8A:61:18:F8
Encryption: WPA2
Time: 2023-07-25T16:36:01.000-07:00
Signal: -91.0
Accuracy: 4.01601
Type: WIFI"
-74.00979614,40.76175308,8A087E 5G,"Network ID: C4:12:F5:8A:08:87
Encryption: WPA2
Time: 2023-07-25T16:36:23.000-07:00
Signal: -88.0
Accuracy: 4.80678
Type: WIFI"
-74.00987244,40.76160431,_LinksysSetup33A,"Network ID: C4:41:1E:A9:B3:3B
Encryption: WPA2
Time: 2023-07-25T16:36:18.000-07:00
Signal: -77.0
Accuracy: 5.03974
Type: WIFI"
-74.00949097,40.76214981,_LinksysSetup33A,"Network ID: C4:41:1E:A9:B3:3D
Encryption: WPA2
Time: 2023-07-25T16:36:36.000-07:00
Signal: -90.0
Accuracy: 4.82291
Type: WIFI"
-74.04003143,40.68761063,nycmesh-6363-omni,"Network ID: C4:AD:34:C9:5A:DE
Encryption: WPA2
Time: 2023-07-25T16:07:50.000-07:00
Signal: -92.0
Accuracy: 4.73498
Type: WIFI"
-74.01124573,40.75977707,(no SSID),"Network ID: C4:AD:34:F8:A7:13
Encryption: WPA2
Time: 2023-07-25T16:33:49.000-07:00
Signal: -89.0
Accuracy: 5.77451
Type: WIFI"
-74.00939941,40.76223373,revlbc,"Network ID: C6:55:B8:15:D9:10
Encryption: WPA2
Time: 2023-07-25T16:36:39.000-07:00
Signal: -84.0
Accuracy: 4.03639
Type: WIFI"
-74.0111084,40.7600441,(no SSID),"Network ID: C6:9E:28:81:8F:77
Encryption: WPA2
Time: 2023-07-25T16:32:55.000-07:00
Signal: -86.0
Accuracy: 13.2238
Type: WIFI"
-74.00182343,40.76333618,(no SSID),"Network ID: C6:9E:28:81:8F:96
Encryption: WPA2
Time: 2023-07-25T16:41:33.000-07:00
Signal: -83.0
Accuracy: 10.4023
Type: WIFI"
-74.00163269,40.76316833,(no SSID),"Network ID: C6:9E:28:81:8F:9A
Encryption: WPA2
Time: 2023-07-25T16:42:44.000-07:00
Signal: -69.0
Accuracy: 15.7294
Type: WIFI"
-74.00935364,40.76228333,(no SSID),"Network ID: C6:9E:38:81:8F:77
Encryption: None
Time: 2023-07-25T16:36:41.000-07:00
Signal: -88.0
Accuracy: 4.01733
Type: WIFI"
-74.00188446,40.7633667,(no SSID),"Network ID: C6:9E:38:81:8F:96
Encryption: WPA2
Time: 2023-07-25T16:41:29.000-07:00
Signal: -82.0
Accuracy: 10.6756
Type: WIFI"
-74.00939941,40.76223373,(no SSID),"Network ID: C6:9E:38:81:8F:9A
Encryption: WPA2
Time: 2023-07-25T16:36:39.000-07:00
Signal: -85.0
Accuracy: 4.03639
Type: WIFI"
-74.00907135,40.76260757,(no SSID),"Network ID: C6:9E:38:81:91:49
Encryption: WPA2
Time: 2023-07-25T16:36:52.000-07:00
Signal: -85.0
Accuracy: 4.01636
Type: WIFI"
-74.00935364,40.76228333,(no SSID),"Network ID: C6:9E:38:81:91:4F
Encryption: None
Time: 2023-07-25T16:36:41.000-07:00
Signal: -85.0
Accuracy: 4.01733
Type: WIFI"
-74.04003143,40.68761063,-NYC Mesh Community WiFi-,"Network ID: C6:AD:34:C9:5A:DE
Encryption: Unknown
Time: 2023-07-25T16:07:50.000-07:00
Signal: -92.0
Accuracy: 4.73498
Type: WIFI"
-74.04238129,40.68566132,nycmesh-wds,"Network ID: C6:AD:34:C9:5A:DF
Encryption: WPA2
Time: 2023-07-25T16:06:27.000-07:00
Signal: -92.0
Accuracy: 6.51287
Type: WIFI"
-74.00197601,40.76340485,Circle Line Staten Island Wi-Fi,"Network ID: C6:CB:AC:88:8A:D7
Encryption: Unknown
Time: 2023-07-25T16:41:23.000-07:00
Signal: -74.0
Accuracy: 12.3301
Type: WIFI"
-74.00202942,40.76343536,Circle Line Staten Island Wi-Fi,"Network ID: C6:CB:AC:88:8D:0C
Encryption: Unknown
Time: 2023-07-25T16:41:19.000-07:00
Signal: -78.0
Accuracy: 11.2631
Type: WIFI"
-74.00234985,40.76364517,Circle Line Staten Island Wi-Fi,"Network ID: C6:CB:BC:88:8A:D7
Encryption: Unknown
Time: 2023-07-25T16:40:54.000-07:00
Signal: -72.0
Accuracy: 12.3301
Type: WIFI"
-74.00221252,40.76357651,Circle Line Staten Island Wi-Fi,"Network ID: C6:CB:BC:88:8A:ED
Encryption: Unknown
Time: 2023-07-25T16:41:04.000-07:00
Signal: -81.0
Accuracy: 14.571
Type: WIFI"
-74.00234985,40.76364517,Circle Line Staten Island Wi-Fi,"Network ID: C6:CB:BC:88:8D:0C
Encryption: Unknown
Time: 2023-07-25T16:40:54.000-07:00
Signal: -76.0
Accuracy: 12.3301
Type: WIFI"
-74.01144409,40.75977325,(no SSID),"Network ID: C6:E5:32:FF:AF:7E
Encryption: WPA3
Time: 2023-07-25T16:30:28.000-07:00
Signal: -90.0
Accuracy: 18.7563
Type: WIFI"
-74.02602386,40.71642303,ARRIS-DB5D-5G,"Network ID: C8:63:FC:FE:80:0B
Encryption: WPA2
Time: 2023-07-25T16:15:11.000-07:00
Signal: -91.0
Accuracy: 4.68533
Type: WIFI"
-74.02610779,40.71605682,(no SSID),"Network ID: C8:84:8C:8B:9C:3E
Encryption: WPA2
Time: 2023-07-25T16:15:06.000-07:00
Signal: -87.0
Accuracy: 4.58632
Type: WIFI"
-74.02610779,40.71605682,(no SSID),"Network ID: C8:84:8C:8B:BB:EE
Encryption: WPA2
Time: 2023-07-25T16:15:06.000-07:00
Signal: -88.0
Accuracy: 4.58632
Type: WIFI"
-74.02616119,40.71582031,Configure.Me-0BA2C0,"Network ID: C8:84:8C:CB:A2:C3
Encryption: WPA2
Time: 2023-07-25T16:15:03.000-07:00
Signal: -86.0
Accuracy: 5.2682
Type: WIFI"
-74.02630615,40.71502686,Configure.Me-0BD850,"Network ID: C8:84:8C:CB:D8:53
Encryption: WPA2
Time: 2023-07-25T16:14:52.000-07:00
Signal: -81.0
Accuracy: 5.44857
Type: WIFI"
-74.02627563,40.71517181,Configure.Me-0C10F0,"Network ID: C8:84:8C:CC:10:F3
Encryption: WPA2
Time: 2023-07-25T16:14:54.000-07:00
Signal: -79.0
Accuracy: 5.23971
Type: WIFI"
-74.02547455,40.71829605,TMOBILE-CACF,"Network ID: C8:99:B2:EA:CA:D1
Encryption: WPA3
Time: 2023-07-25T16:15:37.000-07:00
Signal: -81.0
Accuracy: 4.32768
Type: WIFI"
-74.02667236,40.71365738,TMOBILE-6F23,"Network ID: C8:99:B2:EF:6F:25
Encryption: WPA3
Time: 2023-07-25T16:14:33.000-07:00
Signal: -86.0
Accuracy: 5.01983
Type: WIFI"
-74.02837372,40.70960999,PEGGY HQ,"Network ID: C8:9E:43:A1:E6:70
Encryption: WPA2
Time: 2023-07-25T16:13:34.000-07:00
Signal: -83.0
Accuracy: 3.70152
Type: WIFI"
-74.04166412,40.68612289,TigerKing,"Network ID: C8:C7:50:FF:54:40
Encryption: WPA2
Time: 2023-07-25T16:06:48.000-07:00
Signal: -93.0
Accuracy: 6.33524
Type: WIFI"
-74.02682495,40.71326828,SpectrumSetup-E5,"Network ID: CA:4E:FC:6F:BA:E7
Encryption: WPA2
Time: 2023-07-25T16:14:27.000-07:00
Signal: -90.0
Accuracy: 4.05021
Type: WIFI"
-74.03596497,40.69202805,Governors Island,"Network ID: CA:55:2D:10:93:AE
Encryption: Unknown
Time: 2023-07-25T16:09:12.000-07:00
Signal: -86.0
Accuracy: 5.90691
Type: WIFI"
-74.02840424,40.70944595,Governors Island,"Network ID: CA:55:2D:10:9F:42
Encryption: Unknown
Time: 2023-07-25T16:13:32.000-07:00
Signal: -87.0
Accuracy: 3.78449
Type: WIFI"
-74.04238129,40.68566132,Governors Island,"Network ID: CA:55:2D:10:9F:5A
Encryption: Unknown
Time: 2023-07-25T16:06:27.000-07:00
Signal: -89.0
Accuracy: 3.70152
Type: WIFI"
-74.02848053,40.7090683,Governors Island,"Network ID: CA:55:2D:10:A3:BC
Encryption: Unknown
Time: 2023-07-25T16:13:27.000-07:00
Signal: -84.0
Accuracy: 3.70076
Type: WIFI"
-74.0376358,40.68965912,Governors Island,"Network ID: CA:55:3D:10:9F:5A
Encryption: Unknown
Time: 2023-07-25T16:08:34.000-07:00
Signal: -88.0
Accuracy: 5.87058
Type: WIFI"
-74.02355957,40.72428894,(no SSID),"Network ID: CA:99:B2:FA:C8:0F
Encryption: WPA3
Time: 2023-07-25T16:17:01.000-07:00
Signal: -91.0
Accuracy: 14.7511
Type: WIFI"
-74.02462006,40.72037888,(no SSID),"Network ID: CA:AF:97:06:90:D1
Encryption: WPA2
Time: 2023-07-25T16:16:08.000-07:00
Signal: -87.0
Accuracy: 11.2822
Type: WIFI"
-74.02667236,40.71365738,46 2.4g,"Network ID: CA:CD:D6:25:74:95
Encryption: WPA2
Time: 2023-07-25T16:14:33.000-07:00
Signal: -80.0
Accuracy: 4.97867
Type: WIFI"
-74.04099274,40.6866684,PLATINUM,"Network ID: CC:D5:39:7D:60:00
Encryption: WPA2
Time: 2023-07-25T16:07:09.000-07:00
Signal: -84.0
Accuracy: 4.27727
Type: WIFI"
-74.04139709,40.68632126,SILVER,"Network ID: CC:D5:39:7D:60:01
Encryption: WPA2
Time: 2023-07-25T16:06:55.000-07:00
Signal: -88.0
Accuracy: 5.8186
Type: WIFI"
-74.04075623,40.68687057,GOLD,"Network ID: CC:D5:39:7D:60:02
Encryption: WPA2
Time: 2023-07-25T16:07:18.000-07:00
Signal: -83.0
Accuracy: 4.3068
Type: WIFI"
-74.04512024,40.68514633,GOLD,"Network ID: CC:D5:39:7D:60:0D
Encryption: WPA2
Time: 2023-07-25T16:05:24.000-07:00
Signal: -92.0
Accuracy: 5.55641
Type: WIFI"
-74.04532623,40.68527222,SILVER,"Network ID: CC:D5:39:7D:60:0E
Encryption: WPA2
Time: 2023-07-25T16:05:18.000-07:00
Signal: -93.0
Accuracy: 5.6488
Type: WIFI"
-74.04562378,40.68594742,PLATINUM,"Network ID: CC:D5:39:7D:60:0F
Encryption: WPA2
Time: 2023-07-25T16:04:55.000-07:00
Signal: -90.0
Accuracy: 4.73498
Type: WIFI"
-74.01008606,40.76128769,RichRoMesh,"Network ID: CC:F4:11:12:E2:24
Encryption: WPA2
Time: 2023-07-25T16:36:05.000-07:00
Signal: -85.0
Accuracy: 5.73716
Type: WIFI"
-74.00898743,40.76269913,RichRoMeshGuest,"Network ID: CE:F4:11:12:E2:24
Encryption: WPA2
Time: 2023-07-25T16:36:55.000-07:00
Signal: -76.0
Accuracy: 4.01615
Type: WIFI"
-74.0451355,40.68633652,Collective Retreats (OPs),"Network ID: D0:21:F9:FC:B8:1E
Encryption: WPA2
Time: 2023-07-25T16:04:35.000-07:00
Signal: -88.0
Accuracy: 4.76058
Type: WIFI"
-74.04471588,40.68640137,meisam?s iPhone,"Network ID: D2:33:EA:E6:67:67
Encryption: WPA3
Time: 2023-07-25T16:04:24.000-07:00
Signal: -91.0
Accuracy: 6.54699
Type: WIFI"
-74.00158691,40.76302338,(no SSID),"Network ID: D4:20:B0:5E:DB:81
Encryption: WPA2
Time: 2023-07-25T16:48:24.000-07:00
Signal: -87.0
Accuracy: 10.9788
Type: WIFI"
-74.02827454,40.70996857,Piplup,"Network ID: D4:5D:64:8B:8F:D1
Encryption: WPA2
Time: 2023-07-25T16:13:39.000-07:00
Signal: -84.0
Accuracy: 3.98894
Type: WIFI"
-74.04502869,40.68636703,att-wifi,"Network ID: D4:68:4D:27:45:9C
Encryption: Unknown
Time: 2023-07-25T16:04:32.000-07:00
Signal: -91.0
Accuracy: 4.78991
Type: WIFI"
-74.04480743,40.68639374,att-wifi,"Network ID: D4:68:4D:27:4A:8C
Encryption: Unknown
Time: 2023-07-25T16:04:26.000-07:00
Signal: -89.0
Accuracy: 5.90951
Type: WIFI"
-74.00907135,40.76260757,ARO_Guest,"Network ID: D4:6A:91:D3:53:0E
Encryption: WPA2
Time: 2023-07-25T16:36:52.000-07:00
Signal: -91.0
Accuracy: 4.01636
Type: WIFI"
-74.02610779,40.71605682,Zwifi,"Network ID: D4:6C:6D:0F:81:42
Encryption: WPA2
Time: 2023-07-25T16:15:06.000-07:00
Signal: -76.0
Accuracy: 4.58632
Type: WIFI"
-74.04071045,40.68690872,Moose's Place,"Network ID: D4:B9:2F:ED:16:C5
Encryption: WPA2
Time: 2023-07-25T16:07:20.000-07:00
Signal: -90.0
Accuracy: 4.66135
Type: WIFI"
-74.04063416,40.68698883,xfinitywifi,"Network ID: D4:B9:2F:ED:16:C7
Encryption: Unknown
Time: 2023-07-25T16:07:24.000-07:00
Signal: -93.0
Accuracy: 3.92982
Type: WIFI"
-74.0406723,40.68694687,(no SSID),"Network ID: D4:B9:2F:ED:16:C8
Encryption: WPA2
Time: 2023-07-25T16:07:22.000-07:00
Signal: -92.0
Accuracy: 4.40187
Type: WIFI"
-74.04071045,40.68690872,XFINITY,"Network ID: D4:B9:2F:ED:16:C9
Encryption: WPA2
Time: 2023-07-25T16:07:20.000-07:00
Signal: -90.0
Accuracy: 4.66135
Type: WIFI"
-74.02693939,40.71298981,(no SSID),"Network ID: D4:BD:4F:9A:E4:8E
Encryption: WPA2
Time: 2023-07-25T16:14:23.000-07:00
Signal: -86.0
Accuracy: 3.70008
Type: WIFI"
-74.02693939,40.71298981,Brookfield Place,"Network ID: D4:BD:4F:9B:1A:C0
Encryption: Unknown
Time: 2023-07-25T16:14:23.000-07:00
Signal: -83.0
Accuracy: 3.70008
Type: WIFI"
-74.02702332,40.71277618,(no SSID),"Network ID: D4:BD:4F:9B:1A:CE
Encryption: WPA2
Time: 2023-07-25T16:14:20.000-07:00
Signal: -91.0
Accuracy: 3.70008
Type: WIFI"
-74.02622986,40.7154007,Brookfield Place,"Network ID: D4:BD:4F:9B:4E:E0
Encryption: Unknown
Time: 2023-07-25T16:14:57.000-07:00
Signal: -83.0
Accuracy: 4.92336
Type: WIFI"
-74.02639771,40.71459579,(no SSID),"Network ID: D4:BD:4F:9B:4E:EE
Encryption: WPA2
Time: 2023-07-25T16:14:46.000-07:00
Signal: -90.0
Accuracy: 4.32768
Type: WIFI"
-74.02630615,40.71502686,Brookfield Place,"Network ID: D4:BD:4F:9B:59:60
Encryption: Unknown
Time: 2023-07-25T16:14:52.000-07:00
Signal: -88.0
Accuracy: 4.68533
Type: WIFI"
-74.02702332,40.71277618,(no SSID),"Network ID: D4:BD:4F:9B:59:6E
Encryption: WPA2
Time: 2023-07-25T16:14:20.000-07:00
Signal: -92.0
Accuracy: 4.32691
Type: WIFI"
-74.02630615,40.71502686,3202E,"Network ID: D4:E2:CB:E8:A3:BB
Encryption: WPA2
Time: 2023-07-25T16:14:52.000-07:00
Signal: -80.0
Accuracy: 5.44857
Type: WIFI"
-74.00839233,40.76336288,Sale's Office,"Network ID: D6:21:F9:C2:A3:A9
Encryption: WPA2
Time: 2023-07-25T16:37:15.000-07:00
Signal: -89.0
Accuracy: 4.01482
Type: WIFI"
-74.0451355,40.68633652,Billfold Connect,"Network ID: D6:21:F9:FC:B8:1E
Encryption: WPA2
Time: 2023-07-25T16:04:35.000-07:00
Signal: -87.0
Accuracy: 4.76058
Type: WIFI"
-74.02630615,40.71502686,(no SSID),"Network ID: D6:E2:CB:E9:A3:B8
Encryption: WPA2
Time: 2023-07-25T16:14:52.000-07:00
Signal: -79.0
Accuracy: 5.44857
Type: WIFI"
